id,device,timestamp,diffSecs,l1Norm,l2Norm,linfNorm,mfccs,psdAcrossFrequencyBands,timestamp
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,89.81729363514691,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,9.846761779362293,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,1.7972023638318242,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,6.285097631537777,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,7.907632005608519,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,7.859773064862605,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,3.931225560696787,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,2.1461142717133503,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,2.3750983535895314,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,1.7873666354604139,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,-0.02427282768362042,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,-1.0756205995641996,3084281703.1169233,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,89.81729363514691,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,9.846761779362293,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,1.7972023638318242,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,6.285097631537777,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,7.907632005608519,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,7.859773064862605,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,3.931225560696787,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,2.1461142717133503,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,2.3750983535895314,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,1.7873666354604139,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,-0.02427282768362042,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,-1.0756205995641996,7638551.059344469,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,89.81729363514691,8951367.774944268,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,9.846761779362293,8951367.774944268,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,1.7972023638318242,8951367.774944268,1435214248.345
1a1a3338-fedb-45cc-8282-e71b13669908-183,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435214248.345,1.073000192642212,180.25375,230.75340571701213,27.294688127912362,6.285097631537777,8951367.774944268,1435214248.345
