id,device,timestamp,accuracy,timestamp,x,y,z
94111fcc-e2b1-4088-9314-2e84cb812c08-26,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.300533,3,2870220300.300533,-2.2527144,7.17607,4.3434744
94111fcc-e2b1-4088-9314-2e84cb812c08-27,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.305568,3,2870220300.305568,-2.6813533,8.212472,4.0656395
94111fcc-e2b1-4088-9314-2e84cb812c08-28,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.310775,3,2870220300.310775,-2.5063083,8.862497,4.215765
94111fcc-e2b1-4088-9314-2e84cb812c08-29,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.31581,3,2870220300.31581,-1.900872,9.403447,4.0803595
94111fcc-e2b1-4088-9314-2e84cb812c08-30,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.320845,3,2870220300.320845,-0.808671,9.7801695,3.3435333
94111fcc-e2b1-4088-9314-2e84cb812c08-31,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.325881,3,2870220300.325881,0.42863393,8.900449,1.5830886
94111fcc-e2b1-4088-9314-2e84cb812c08-32,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.330916,3,2870220300.330916,1.1385515,6.421336,-1.4398088
94111fcc-e2b1-4088-9314-2e84cb812c08-33,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.335952,3,2870220300.335952,1.3315902,4.3340874,-2.4566119
94111fcc-e2b1-4088-9314-2e84cb812c08-34,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.341018,3,2870220300.341018,0.8717394,2.2286549,-4.095384
94111fcc-e2b1-4088-9314-2e84cb812c08-35,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.346022,3,2870220300.346022,0.5515671,0.21644115,-5.2220354
94111fcc-e2b1-4088-9314-2e84cb812c08-36,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.351058,3,2870220300.351058,0.73474073,-1.4983006,-5.2298956
94111fcc-e2b1-4088-9314-2e84cb812c08-37,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.356093,3,2870220300.356093,1.496805,-2.708497,-4.4146
94111fcc-e2b1-4088-9314-2e84cb812c08-38,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.361159,3,2870220300.361159,2.3084323,-3.444892,-3.199265
94111fcc-e2b1-4088-9314-2e84cb812c08-39,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.366164,3,2870220300.366164,2.428875,-3.8418703,-2.2388086
94111fcc-e2b1-4088-9314-2e84cb812c08-40,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.371199,3,2870220300.371199,2.2973385,-4.186845,-1.4068366
94111fcc-e2b1-4088-9314-2e84cb812c08-41,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.376265,3,2870220300.376265,1.4839494,-3.6641521,0.4680804
94111fcc-e2b1-4088-9314-2e84cb812c08-42,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.38127,3,2870220300.38127,0.77795696,-2.7470913,0.5492032
94111fcc-e2b1-4088-9314-2e84cb812c08-43,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870220300.386306,3,2870220300.386306,-2.3778708,-0.31752586,2.6539395
