id,device,timestamp,accuracy,timestamp,x,y,z
18247551-0650-49bb-b118-a6fe3e2c6c18-47,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.575757,3,2870776023.575757,0.028438106,-0.0017544776,-0.026697159
18247551-0650-49bb-b118-a6fe3e2c6c18-48,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.580793,3,2870776023.580793,0.0012159795,0.059069723,-0.019140244
18247551-0650-49bb-b118-a6fe3e2c6c18-49,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.585828,3,2870776023.585828,-0.020697221,-0.010651648,-0.06768894
18247551-0650-49bb-b118-a6fe3e2c6c18-50,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.590894,3,2870776023.590894,-0.01535508,0.026030928,-0.07330322
18247551-0650-49bb-b118-a6fe3e2c6c18-51,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.595929,3,2870776023.595929,0.008481175,-0.009187177,-0.012351036
18247551-0650-49bb-b118-a6fe3e2c6c18-52,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.600934,3,2870776023.600934,0.014323071,0.0064014345,0.0007266998
18247551-0650-49bb-b118-a6fe3e2c6c18-53,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.60597,3,2870776023.60597,0.013081595,-0.0016257018,0.011218071
18247551-0650-49bb-b118-a6fe3e2c6c18-54,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.611066,3,2870776023.611066,-0.00681369,-0.016533166,-0.060225487
18247551-0650-49bb-b118-a6fe3e2c6c18-55,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.616041,3,2870776023.616041,-0.02172704,-0.00316602,0.034341812
18247551-0650-49bb-b118-a6fe3e2c6c18-56,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.621076,3,2870776023.621076,-0.015340641,0.012323871,0.03488636
18247551-0650-49bb-b118-a6fe3e2c6c18-57,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.626111,3,2870776023.626111,0.054101855,0.0404256,-0.010155678
18247551-0650-49bb-b118-a6fe3e2c6c18-58,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.631086,3,2870776023.631086,-0.012102887,0.007266432,-0.028686523
18247551-0650-49bb-b118-a6fe3e2c6c18-59,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.636182,3,2870776023.636182,-0.0070379972,-0.021802127,0.0373106
18247551-0650-49bb-b118-a6fe3e2c6c18-60,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.641248,3,2870776023.641248,0.049392074,0.031488374,-0.049901962
18247551-0650-49bb-b118-a6fe3e2c6c18-61,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.646314,3,2870776023.646314,-0.025012508,-0.013292357,0.009447098
18247551-0650-49bb-b118-a6fe3e2c6c18-62,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.651288,3,2870776023.651288,-0.009236172,-0.011690855,0.012804985
18247551-0650-49bb-b118-a6fe3e2c6c18-63,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.656324,3,2870776023.656324,-0.0147936195,0.013329655,0.044216156
18247551-0650-49bb-b118-a6fe3e2c6c18-64,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.66139,3,2870776023.66139,0.0090165585,-0.006551191,-0.045503616
18247551-0650-49bb-b118-a6fe3e2c6c18-65,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.666395,3,2870776023.666395,-0.044842318,0.021936774,0.0044145584
18247551-0650-49bb-b118-a6fe3e2c6c18-66,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.67143,3,2870776023.67143,0.036856443,-0.04721877,0.06880188
