id,device,timestamp,diffSecs,l1Norm,l2Norm,linfNorm,mfccs,psdAcrossFrequencyBands,timestamp
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,77.57791345738772,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,4.201711849942473,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.533891512928881,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,0.5247126283008867,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,4.110732523558407,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.5127651919409864,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.00384821021347,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.782749095866344,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,3.1548621503744054,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.676904394018736,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.326725923362819,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.9071133039089565,3712672.1249082093,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,77.57791345738772,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,4.201711849942473,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.533891512928881,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,0.5247126283008867,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,4.110732523558407,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.5127651919409864,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.00384821021347,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.782749095866344,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,3.1548621503744054,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.676904394018736,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.326725923362819,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.9071133039089565,675692.1226848743,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,77.57791345738772,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,4.201711849942473,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.533891512928881,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,0.5247126283008867,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,4.110732523558407,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.5127651919409864,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.00384821021347,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.782749095866344,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,3.1548621503744054,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.676904394018736,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.326725923362819,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.9071133039089565,294833.67302814045,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,77.57791345738772,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,4.201711849942473,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.533891512928881,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,0.5247126283008867,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,4.110732523558407,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.5127651919409864,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.00384821021347,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.782749095866344,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,3.1548621503744054,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,2.676904394018736,107741.55215851747,1435396227.596
18247551-0650-49bb-b118-a6fe3e2c6c18-143,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396227.596,1.0920000076293945,32.21325,59.61513859750726,23.811761799581316,1.326725923362819,107741.55215851747,1435396227.596
