id,device,timestamp,mAccuracy,mAltitude,mBearing,mElapsedRealtimeNanos,mExtras_networkLocationType,mExtras_nlpVersion,mExtras_noGPSLocation_mAccuracy,mExtras_noGPSLocation_mAltitude,mExtras_noGPSLocation_mBearing,mExtras_noGPSLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_networkLocationType,mExtras_noGPSLocation_mExtras_nlpVersion,mExtras_noGPSLocation_mExtras_travelState,mExtras_noGPSLocation_mExtras_wifiScan,mExtras_noGPSLocation_mHasAccuracy,mExtras_noGPSLocation_mHasAltitude,mExtras_noGPSLocation_mHasBearing,mExtras_noGPSLocation_mHasSpeed,mExtras_noGPSLocation_mIsFromMockProvider,mExtras_noGPSLocation_mLatitude,mExtras_noGPSLocation_mLongitude,mExtras_noGPSLocation_mProvider,mExtras_noGPSLocation_mSpeed,mExtras_noGPSLocation_mTime,mExtras_satellites,mExtras_travelState,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mIsFromMockProvider,mLatitude,mLongitude,mProvider,mSpeed,mTime,timestamp
18247551-0650-49bb-b118-a6fe3e2c6c18-5866,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396255.95,151.0,81.4000015258789,0.0,68191970354068,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-105,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543481,6.80890752,gps,0.0,1435396258000,1435396255.95
18247551-0650-49bb-b118-a6fe3e2c6c18-5866,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396255.95,151.0,81.4000015258789,0.0,68191970354068,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,47,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543481,6.80890752,gps,0.0,1435396258000,1435396255.95
18247551-0650-49bb-b118-a6fe3e2c6c18-5866,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396255.95,151.0,81.4000015258789,0.0,68191970354068,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-93,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543481,6.80890752,gps,0.0,1435396258000,1435396255.95
18247551-0650-49bb-b118-a6fe3e2c6c18-6065,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.937,151.0,81.4000015258789,0.0,68192970445630,,,,,,,,,,,,,,,,,,,,,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.937
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,24,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-125,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-65,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-55,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,34,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-70,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-63,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,76,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,9,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-44,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,78,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-15,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,88,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-62,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,24,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-125,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-65,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-55,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,34,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-72,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-75,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-68,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,5,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,67,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-44,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-60,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-28,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-91,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,76,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,9,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-44,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,78,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-15,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,86,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-83,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,36,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,101,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,17,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,114,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-113,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-71,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-89,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,0,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,36,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-2,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-87,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-77,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,104,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-84,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-12,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,9,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-40,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-32,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-123,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-50,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-92,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,52,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-127,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-60,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-43,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,18,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-38,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,-87,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
18247551-0650-49bb-b118-a6fe3e2c6c18-6072,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435396256.955,151.0,81.4000015258789,0.0,68192970445630,,,21.266,0.0,0.0,68183055000000,wifi,2016,stationary,88,True,False,False,False,False,51.2555218,6.8078837,network,0.0,1435396247021,6,,True,True,False,True,False,51.25543758,6.80890765,gps,0.0,1435396259000,1435396256.955
