id,device,timestamp,mAccuracy,mAltitude,mBearing,mElapsedRealtimeNanos,mExtras_networkLocationType,mExtras_nlpVersion,mExtras_noGPSLocation_mAccuracy,mExtras_noGPSLocation_mAltitude,mExtras_noGPSLocation_mBearing,mExtras_noGPSLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_networkLocationType,mExtras_noGPSLocation_mExtras_nlpVersion,mExtras_noGPSLocation_mExtras_travelState,mExtras_noGPSLocation_mExtras_wifiScan,mExtras_noGPSLocation_mHasAccuracy,mExtras_noGPSLocation_mHasAltitude,mExtras_noGPSLocation_mHasBearing,mExtras_noGPSLocation_mHasSpeed,mExtras_noGPSLocation_mIsFromMockProvider,mExtras_noGPSLocation_mLatitude,mExtras_noGPSLocation_mLongitude,mExtras_noGPSLocation_mProvider,mExtras_noGPSLocation_mSpeed,mExtras_noGPSLocation_mTime,mExtras_satellites,mExtras_travelState,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mIsFromMockProvider,mLatitude,mLongitude,mProvider,mSpeed,mTime,timestamp
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,4,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-76,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,116,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,49,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,112,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,44,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-38,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,114,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-79,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,24,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-125,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-65,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,112,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-13,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,10,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-79,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-124,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-100,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-90,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-16,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,95,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-69,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-80,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,120,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,84,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,46,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-19,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,125,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-82,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-80,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,52,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,49,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-60,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,69,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-102,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,53,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-80,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,52,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,49,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-60,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,69,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-102,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,54,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-88,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-12,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-57,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,20,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,54,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,27,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,30,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-80,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
59fba6f3-3948-4c1d-b08b-baddcdc4939f-1619,9416d62f-9e61-48b2-b55b-68c878fa3f17,1435155079.205,15.0,91.5999984741211,0.0,64220242833059,,,48.233,0.0,0.0,64212372000000,wifi,2016,stationary,-68,True,False,False,False,False,51.2546835,6.8030932,network,0.0,1435155071188,2,,True,True,False,True,False,51.25496303,6.80326627,gps,0.0,1435155080000,1435155079.205
