id,device,timestamp,accuracy,timestamp,x,y,z
59fba6f3-3948-4c1d-b08b-baddcdc4939f-44,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.607787,3,2870267847.607787,0.21001023,-0.16509008,0.44587803
59fba6f3-3948-4c1d-b08b-baddcdc4939f-45,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.612792,3,2870267847.612792,0.19788349,-0.13644552,0.18389893
59fba6f3-3948-4c1d-b08b-baddcdc4939f-46,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.617858,3,2870267847.617858,0.24086577,-0.047061443,0.021214485
59fba6f3-3948-4c1d-b08b-baddcdc4939f-47,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.622863,3,2870267847.622863,-0.049884796,-0.1176734,-0.25226688
59fba6f3-3948-4c1d-b08b-baddcdc4939f-48,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.627898,3,2870267847.627898,-0.2924771,-0.12620497,-0.498971
59fba6f3-3948-4c1d-b08b-baddcdc4939f-49,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.632933,3,2870267847.632933,-0.4168573,-0.0309124,-0.6265545
59fba6f3-3948-4c1d-b08b-baddcdc4939f-50,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.637969,3,2870267847.637969,-0.37938175,0.061446667,-0.6490221
59fba6f3-3948-4c1d-b08b-baddcdc4939f-51,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.643035,3,2870267847.643035,-0.25009856,0.05982399,-0.5575819
59fba6f3-3948-4c1d-b08b-baddcdc4939f-52,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.64807,3,2870267847.64807,-0.18953526,0.042696476,-0.40485096
59fba6f3-3948-4c1d-b08b-baddcdc4939f-53,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.653136,3,2870267847.653136,-0.04557377,-0.024378777,-0.3235302
59fba6f3-3948-4c1d-b08b-baddcdc4939f-54,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.65808,3,2870267847.65808,0.08620033,-0.11890364,-0.18515682
59fba6f3-3948-4c1d-b08b-baddcdc4939f-55,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.663207,3,2870267847.663207,0.10565609,-0.13671398,-0.020703316
59fba6f3-3948-4c1d-b08b-baddcdc4939f-56,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.668181,3,2870267847.668181,0.10761252,-0.10594082,0.05292511
59fba6f3-3948-4c1d-b08b-baddcdc4939f-57,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.673217,3,2870267847.673217,-0.010710955,-0.092060566,0.15586185
59fba6f3-3948-4c1d-b08b-baddcdc4939f-58,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870267847.678252,3,2870267847.678252,-0.0013168454,-0.091683865,0.17096615
