id,device,timestamp,accuracy,timestamp,x,y,z
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3779,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.182791,3,2870247196.182791,-1.0097086,-0.06487703,0.72109604
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3780,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.187796,3,2870247196.187796,-0.4515834,0.10341358,1.5715904
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3781,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.192831,3,2870247196.192831,0.0054211617,0.39404368,2.0456285
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3782,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.197897,3,2870247196.197897,0.54745984,0.53953695,2.0212507
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3783,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.202902,3,2870247196.202902,0.7724087,0.24514532,1.9275179
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3784,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.207998,3,2870247196.207998,0.43528867,0.13748121,2.0714617
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3785,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.212973,3,2870247196.212973,-0.022127151,0.32943726,2.0300198
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3786,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.218008,3,2870247196.218008,-0.36398983,0.58755517,1.5297756
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3787,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.223196,3,2870247196.223196,-0.7232065,0.7060058,1.203538
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3788,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.228079,3,2870247196.228079,-0.9726908,0.6708846,0.934186
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3789,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.233267,3,2870247196.233267,-1.1498027,0.6238091,0.6147957
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3790,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.23818,3,2870247196.23818,-1.4105108,0.5761843,0.50962925
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3791,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.243185,3,2870247196.243185,-1.493089,0.6483326,0.23736763
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3792,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.248221,3,2870247196.248221,-1.5432522,0.7415786,0.087973595
64e6d333-e746-42bc-b4e2-c8e3e3854b12-3793,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870247196.253317,3,2870247196.253317,-1.3714664,0.86253977,-0.4321823
